6813.3, 48.900, 0.20324, 15.422, 16.259
6811.3, 49.000, 0.20366, 15.418, 16.292
6808.7, 49.100, 0.20407, 15.412, 16.326
6806.3, 49.200, 0.20448, 15.406, 16.359
6803.4, 49.300, 0.20490, 15.400, 16.392
6801.7, 49.400, 0.20532, 15.396, 16.426
6799.6, 49.500, 0.20574, 15.391, 16.459
6796.7, 49.600, 0.20615, 15.385, 16.492
6793.7, 49.700, 0.20657, 15.378, 16.525
6792.8, 49.800, 0.20699, 15.376, 16.559
6790.5, 49.900, 0.20740, 15.371, 16.592
6787.9, 50.000, 0.20782, 15.365, 16.626
6785.2, 50.100, 0.20823, 15.359, 16.659
6783.1, 50.200, 0.20865, 15.354, 16.692
6780.6, 50.300, 0.20907, 15.348, 16.725
6779.5, 50.400, 0.20949, 15.345, 16.759
6777.2, 50.500, 0.20990, 15.340, 16.792
6774.8, 50.600, 0.21032, 15.335, 16.826
6773.0, 50.700, 0.21074, 15.331, 16.859
6771.6, 50.800, 0.21116, 15.328, 16.893
6768.9, 50.900, 0.21157, 15.322, 16.926
6766.3, 51.000, 0.21199, 15.316, 16.959
6764.4, 51.100, 0.21241, 15.311, 16.992
6762.6, 51.200, 0.21282, 15.307, 17.026
6760.8, 51.300, 0.21324, 15.303, 17.059
6759.3, 51.400, 0.21366, 15.300, 17.093
6757.5, 51.500, 0.21407, 15.296, 17.126
6755.4, 51.600, 0.21449, 15.291, 17.159
6753.6, 51.700, 0.21491, 15.287, 17.193
6751.9, 51.800, 0.21533, 15.283, 17.226
6749.4, 51.900, 0.21574, 15.278, 17.259
6746.9, 52.000, 0.21616, 15.272, 17.292
6746.0, 52.100, 0.21658, 15.270, 17.326
6744.4, 52.200, 0.21699, 15.266, 17.359
6742.4, 52.300, 0.21741, 15.262, 17.393
6740.6, 52.400, 0.21783, 15.258, 17.426
6739.1, 52.500, 0.21824, 15.254, 17.459
6736.8, 52.600, 0.21866, 15.249, 17.493
6735.5, 52.700, 0.21908, 15.246, 17.527
6733.3, 52.800, 0.21949, 15.241, 17.560
6730.2, 52.900, 0.21990, 15.234, 17.592
6728.0, 53.000, 0.22032, 15.229, 17.626
6727.0, 53.100, 0.22074, 15.227, 17.660
6725.7, 53.200, 0.22116, 15.224, 17.693
6723.4, 53.300, 0.22157, 15.219, 17.726
6721.2, 53.400, 0.22199, 15.214, 17.759
6720.0, 53.500, 0.22241, 15.211, 17.793
6718.4, 53.600, 0.22283, 15.207, 17.826
