6783.7,187.30,0.227,72.989,0.06403,0.01553
6790.4,187.70,0.229,73.061,0.06441,0.01553
6796.6,188.10,0.230,73.128,0.06478,0.01553
6802.1,188.50,0.231,73.188,0.06515,0.01553
6808.8,188.90,0.233,73.259,0.06553,0.01552
6814.3,189.30,0.234,73.318,0.06590,0.01552
6821.4,189.70,0.235,73.395,0.06628,0.01552
6825.6,190.10,0.237,73.440,0.06665,0.01552
6833.2,190.50,0.238,73.522,0.06703,0.01552
6837.2,190.90,0.239,73.564,0.06740,0.01551
6844.2,191.30,0.241,73.640,0.06778,0.01551
6849.4,191.70,0.242,73.696,0.06815,0.01551
6855.9,192.10,0.243,73.766,0.06853,0.01551
6860.3,192.50,0.245,73.814,0.06890,0.01551
6866.6,192.90,0.246,73.881,0.06928,0.01551
6870.7,193.30,0.247,73.926,0.06965,0.01551
6877.0,193.70,0.249,73.993,0.07002,0.01550
6882.0,194.10,0.250,74.047,0.07039,0.01550
6889.4,194.50,0.251,74.126,0.07077,0.01550
6892.5,194.90,0.253,74.160,0.07115,0.01550
6899.5,195.30,0.254,74.235,0.07152,0.01550
6903.0,195.70,0.255,74.273,0.07189,0.01549
6910.3,196.10,0.257,74.351,0.07227,0.01549
6912.9,196.50,0.258,74.379,0.07264,0.01550
6920.6,196.90,0.259,74.462,0.07302,0.01549
6923.0,197.30,0.261,74.488,0.07339,0.01549
6930.8,197.70,0.262,74.572,0.07377,0.01549
6933.3,198.10,0.263,74.599,0.07414,0.01549
6940.3,198.50,0.265,74.674,0.07452,0.01549
6942.2,198.90,0.266,74.695,0.07489,0.01549
6949.0,199.30,0.267,74.768,0.07527,0.01549
6951.3,199.70,0.269,74.792,0.07564,0.01549
6958.4,200.10,0.270,74.869,0.07602,0.01549
6961.0,200.50,0.271,74.897,0.07639,0.01549
6967.6,200.90,0.273,74.968,0.07676,0.01549
6970.5,201.30,0.274,75.000,0.07714,0.01548
6976.6,201.70,0.275,75.064,0.07751,0.01548
6980.0,202.10,0.277,75.101,0.07788,0.01548
6985.2,202.50,0.278,75.157,0.07826,0.01548
6988.9,202.90,0.279,75.197,0.07863,0.01547
6992.6,203.30,0.281,75.237,0.07900,0.01547
6998.3,203.70,0.282,75.298,0.07938,0.01547
7001.4,204.10,0.283,75.332,0.07975,0.01547
7006.8,204.50,0.285,75.390,0.08013,0.01547
7010.2,204.90,0.286,75.426,0.08050,0.01547
7015.0,205.30,0.287,75.478,0.08087,0.01546
7017.3,205.70,0.289,75.502,0.08124,0.01546
7023.0,206.10,0.290,75.564,0.08163,0.01546
7025.0,206.50,0.291,75.585,0.08199,0.01546
7031.8,206.90,0.293,75.658,0.08237,0.01546
7033.0,207.30,0.294,75.672,0.08274,0.01546
7039.9,207.70,0.295,75.746,0.08312,0.01546
